address,repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions
0x659b4e1ae1e7c88b6947d8659f628ce579f77149,0.0000,0.0000,0.000000,0.0000,1072,0.045709,0.001310,21,49
0x645efeeaf2c9613213a5301d9544c6a1ef75bb0b,2.0092,1.6676,0.000957,0.0000,2759,0.085901,0.001923,95,237
0x59dfa22b31f362a9dcae4d7d887360305d55deca,0.0000,0.0000,0.000000,0.0000,69,2.855072,0.001997,62,197
0x503db315693eab74d2f4245bb8b491c9e4b16826,1.9721,1.6368,0.000103,0.0000,1177,0.245540,0.000203,92,289
0x6459b050dfd771b5c639e3e395e9fdcf89486e26,0.0000,0.0000,0.000000,0.0000,2759,0.023197,0.014369,24,64
0x87f00f3a0409ccfc2ec4f59b6d898c3c0e10ddb3,1.9256,1.5982,0.000671,0.0000,1848,0.257576,0.001291,220,476
0x5b02da8420dd9f77a33c6e2b22dc87fe22c17a30,1.8976,1.4910,0.003240,0.0000,2887,0.868375,0.006148,657,2507
0xef8b994cee94ffc0d1c492af6f0f511819e8d21d,1.9358,1.6067,0.000318,0.0000,1146,0.096859,0.000615,45,111
0x7a9075d72ac6d95dab5c7960cd8222270d936a66,1.9358,1.6067,0.000350,0.0000,1149,0.097476,0.000677,49,112
0x9e7943ceac1f02b00e5f9d6e182f257efaa4653e,2.4068,1.9976,0.003205,0.0000,1700,0.388824,0.007715,240,661
0x82832d2606fd5343dbb7ff817877f30d9fb2ea9b,0.0000,0.0000,0.000000,0.0000,1405,0.030605,0.100410,21,43
0xa23aa404b6852ca773a5ff31daafa03d44f5fc87,2.0021,1.6618,0.001817,0.0000,1775,0.327324,0.003637,233,581
0x092f83303fbd637c766a4df2d023899a53c6e884,1.9995,1.6596,0.000332,0.0000,1101,0.105359,0.000663,48,116
0x95ab1e4cf707f75518fd21e3267b325992816f94,2.0069,1.6657,0.000128,0.0000,1336,0.047904,0.000256,44,64
0x3efbbdf8fa4c704580271b38c2522ade489088a2,1.3038,1.0039,0.021405,0.0000,1502,0.131158,0.027907,57,197
0x903f43b273c9342ed67c54128d379a27da32ab26,1.2313,1.0097,3.610145,0.0000,1367,0.059254,4.445237,25,81
0x2da98019cb3495566877c01535b48caf4c2502c5,2.0021,1.6618,0.001861,0.0000,1530,0.270588,0.003726,186,414
0x8a2983f358a03c6db9c47a70e944368d4de77820,0.0000,0.0000,0.000000,0.0000,57,18.631579,0.007160,412,1062
0x482d3f333a9a7131fdb62c122434651c0bae6ddd,0.0000,0.0000,0.000000,0.0000,1536,0.024089,0.071312,18,37
0x672b5d2474267adee7460e10a0d54a08e6bd0712,2.4410,2.0992,0.147928,0.0000,1713,0.039696,0.361088,17,68
0x99ce3ee3369dd298e65b0bf1a77d97f97b833429,0.0000,0.0000,0.000000,0.0000,1473,0.076035,0.011310,60,112
0xc1d2235cb7346d8011d4f194a149f4737610754b,1.8918,1.5702,0.003211,0.0000,1879,0.237892,0.006075,140,447
0x410a0887cc91ccf1e8db56422b9a5d8b078c2200,2.0159,1.6732,0.000322,0.0000,1447,1.139599,0.000650,502,1649
0xd5e0be54fd97b764006f482b6b5840c2d1b07198,0.0000,0.0000,0.000000,0.0000,78,0.923077,0.122586,34,72
0xfad4218b9fccb1b479b47534167dfda696d7ac87,0.0000,0.0000,0.000000,0.0000,1054,0.007590,0.991851,6,8
0x2e75c851417de625658946125389d5f703aed26b,2.0330,1.6874,0.000128,0.0000,1070,0.194393,0.000260,92,208
0xb6726c0f074606085a1f6dcbe9460eedbc4df16f,3.5568,3.0589,12.019524,0.0000,1929,0.215656,42.751466,65,416
0xfc95cbcc46ad2892bbf7d42ddbe3dc89435feac4,2.0137,1.6714,0.001917,0.0000,1094,0.117916,0.003860,53,129
0xd2193b3cc5a1a259a320f98e30d2c2f6c6d0e191,2.0113,1.6694,0.001917,0.0000,1094,0.231261,0.003855,77,253
0x4a60a526c642ce63cf3af8ff68b3f5f222611fbe,1.0194,0.7678,0.003155,0.0000,2780,0.483094,0.003216,489,1343
0x4995d9170046518e3d2a3cc2d27d8b669347fa60,0.0000,0.0000,0.000000,0.0000,1724,0.580626,0.001474,339,1001
0x7c2496e40e446016abe1fb670779e856656f64b5,2.0378,1.6914,0.001920,0.0000,1176,0.662415,0.003913,218,779
0x33d3b460a6763077491d623a882c4d5910336263,1.3161,1.1473,0.551963,0.0000,1665,0.129730,0.726451,25,216
0x197ebfed3b62fdee6f86ba72cd0299e7788431dc,1.1437,1.0007,0.000829,0.0000,1398,0.040057,0.000948,12,56
0x79603115df2ba00659adc63192325cf104ca529c,1.9412,1.6112,0.001597,0.0000,1324,1.852719,0.003101,531,2453
0xca2b87c144f69edbdfa60eae4fc6102272b67040,11.2796,9.3621,0.000495,0.0000,1163,0.053310,0.005580,40,62
0x38469b5fbcfd4f86edfe382b669ac60bfe503425,11.2796,9.3621,0.000495,0.0000,1140,0.053509,0.005580,36,61
0x8c1b6402a411e323fb0a8c05f7be24e570e2a13e,1.9992,1.6593,0.001927,0.0000,1328,0.298946,0.003853,169,397
0x1671b592610fb7427ed788b66fa3e9217ff41047,0.0000,0.0000,0.000000,0.0000,1781,0.861875,0.004476,574,1535
0x4c5a859cf68d1525f05027b649066886249bad9b,2.2246,1.8464,0.001594,0.0000,1419,0.190275,0.003547,128,270
0xc92c96f9d8f981078740b7b852186dff42f48af8,1.2698,1.0412,0.000253,0.0000,990,0.017172,0.000321,13,17
0xbcafff4b4e5446fb58708cf298185f3bffc03d2c,2.0541,1.7049,0.000321,0.0000,1235,0.106883,0.000660,53,132
0x5b35fe20e58758c9ec9e03f46f1258ec07c65138,0.0000,0.0000,0.000000,0.0000,72,0.097222,0.089016,5,7
0x154af3a2071363d3ffcdb43744c2a906d8eb856a,9.3911,8.0763,29.890831,0.0000,1354,0.098227,280.706565,15,133
0x83da5204bea66b14f98d336006f830391a88c5f6,2.5146,2.1626,161.126797,0.0000,1056,0.168561,405.172886,37,178
0x4866a4a9d6b00b8632498866960f516387c98249,0.0000,0.0000,0.000000,0.0000,184,0.027174,0.008005,5,5
0xcb51e9612711ead409a074f12a61e2d192fbf2ba,2.0314,1.3003,0.003204,0.0000,2766,0.248735,0.006508,147,688
0x1acb8695bdf591e8ccf2886f32287a15b65a87cf,0.0000,0.0000,0.000000,0.0000,1139,0.151888,0.001646,58,173
0x59c37e94da9747052d4c051d1832bab10d4af2b5,2.0447,0.9962,0.001181,0.0000,1697,0.812610,0.002414,402,1379
0x802dbd9af9055c0c8c92c610106618289d31eff9,1.9885,1.6505,0.000639,0.0000,1610,0.600621,0.001270,310,967
0xbd26628f74bd6a71ec22146c8e242b5e462110a8,3.7295,3.0955,2.591781,0.0000,303,0.095710,9.666158,11,29
0xfb239e0df3a98f6b728200c14cb364cfc61dc4bc,5.3434,3.8708,41.530552,0.0000,2246,0.762244,221.915552,401,1712
0x1d0b54e6f6845c0ca57befa7c3b488cb0c86377f,2.1859,1.8239,88.435574,0.0000,1473,0.098439,193.312332,26,145
0xfbedefe3bf9640dfdd4fbc38085c9cca2df09ec2,2.5693,2.1397,130.309893,0.0000,2284,0.777583,334.802385,237,1776
0x9cf6637a0e74ca6c6999301a7883618c2206aec1,1.9975,1.6580,0.000813,0.0000,1168,0.101027,0.001625,49,118
0x3ed52038c8bcd8cebedae909bc6ad7c068d61168,2.1941,1.6017,0.013064,0.0000,1860,0.050000,0.028663,38,93
0x6e288963491fd1c08a1a204ff1d7328a6eb8a5c5,2.1080,1.7496,0.001162,0.0000,1152,0.022569,0.002450,17,26
0xc2c664560d9b7783149d64addfffab42b2e09f37,1.2344,1.0801,0.018263,0.0000,1510,0.018543,0.022544,14,28
0xb7c9eee1d14d4d77fd27c0cc7a902fa58b5e56e4,1.7287,1.4384,0.053293,0.0000,1694,0.056671,0.092125,29,96
0xd0ee27afdd183f51ae9ee80f2b5eb79bed12271c,0.0000,0.0000,0.000000,0.0000,1143,0.067367,0.001116,51,77
0xa7a2e2644a60aab51a978bed6a4e9956f1bee4af,2.0503,1.7018,0.000963,0.0000,2968,0.295485,0.001975,282,877
0xe3b6300912e465685bbbaabd6ce78cdec416484e,2.0365,1.6903,0.000321,0.0000,2889,0.129457,0.000654,201,374
0x94c6df061c82904c3af0a9a2f763ef5d9be90523,2.0268,1.6823,0.001601,0.0000,1352,0.107249,0.003246,60,145
0x19df16a73acc7e4d278ba33243844a182fd5e8bb,0.0000,0.0000,0.000000,0.0000,85,0.223529,0.024640,10,19
0x4e7e322cedd9c7c4a80fceb01f6a1e8b872a99c4,0.0000,0.0000,0.000000,0.0000,1624,0.684113,18.884214,238,1111
0xae8ec0f2279440c23fa776696198679e4ddce0c7,8.4646,2.2355,0.000193,0.0000,2755,0.579673,0.001637,426,1597
0xcfe6ab9f66c0abba8081ff0789272ee4688a5d0c,2.3996,1.9917,0.001606,0.0000,1455,0.260481,0.003853,171,379
0xb158d617a0f585b9fa39c8bab2979137b9476863,1.9591,1.6260,0.000321,0.0000,1513,0.100463,0.000629,55,152
0xb36abf0b2abe2cce61cfea1e9d4510cf6ba4b16c,2.2991,1.9082,0.001606,0.0000,1417,0.098095,0.003692,61,139
0xcbb82d22b1624761b62bd807b01b7d491da8b4f5,1.9466,1.6157,0.001612,0.0000,1446,4.661826,0.003138,1558,6741
0x5cee6beaf31181b6d718fe4aadb72d91dc39b1c7,6447.3948,5544.7595,0.000001,0.0000,1211,0.163501,0.009619,25,198
0x5498f662c60668f29f1f08fb3c0d175bce8c2f91,1.3052,1.1352,0.758452,0.0000,1822,0.098793,0.989950,44,180
0xd62b51a4b8920bd6e5c45c6058f3dc6c068b8a8b,5.3092,4.3535,0.176352,0.0000,506,0.207510,0.936279,30,105
0x36b7ccd9862272764d36089c6934bd300fc255fb,2.3228,1.9279,0.001606,0.0000,1330,0.074436,0.003730,60,99
0xd92b50e95faa39fada60735432435e86eb936f0c,2.3545,1.9542,0.001602,0.0000,1421,0.517945,0.003772,378,736
0xc8478ced5b816d77e274ab3264c598c309c4b106,2.1669,1.7985,0.000319,0.0000,1154,0.253033,0.000692,135,292
0x1f44bcd464fa5bffa4b759e605efa18bb313bf35,0.0000,0.0000,0.000000,0.0000,1628,0.218059,0.016783,164,355
0x524bebae7097be68bf63e949693982cddd4b8755,6788.8200,5566.8324,0.021633,0.0000,1357,0.066323,146.861425,33,90
0xdab4cc54a8bea0cd7833c9a453e7f4c996b3d100,2.2562,1.9742,0.001288,0.0000,3031,0.178489,0.002906,170,541
0x1ea0264acb02de4e3ed0ff668a50210097aac9ca,1.2326,1.0785,0.008016,0.0000,1505,0.029900,0.009881,18,45
0xec718b5226808ab686a196b278e7469de4697770,10.1009,8.6868,0.020227,0.0000,1671,0.043686,0.204314,33,73
0xdf35ab11698d61891f81126b6e391dd6e43db5bd,0.0000,0.0000,0.000000,0.0000,2739,0.678715,0.001319,405,1859
0x4579b1cc9b81ecf429561175150aa0f6dd2dd057,0.0000,0.0000,0.000000,0.0000,124,0.096774,0.107132,6,12
0xb20395ac67514a426c8b143fe3d36dab74ce03f5,0.0000,0.0000,0.000000,0.0000,1522,0.016426,0.001568,16,25
0x07a6b622f05c2da0514da5bc290ca4d100cd68cf,1.1822,1.0321,2.247250,0.0000,1786,0.189250,2.656731,46,338
0x45fad3d36fa506e7f955711d6d0dc94a5be8f4b6,0.0000,0.0000,0.000000,0.0000,1585,0.471924,0.001069,247,748
0x80ac8b6f4cacea6129f5cf1365904f056b4e29ea,0.0000,0.0000,0.000000,0.0000,1644,1.468978,0.001020,512,2415
0xd9baf4e15d2dc6daac10f5f1d272dcdf95544160,0.0000,0.0000,0.000000,0.0000,1540,0.020779,5.155571,13,32
0x82b97fe157c390fd334c1aaebc767113cafa2154,4.0230,3.4598,0.000512,0.0000,1332,0.374625,0.002060,206,499
0x6289bc348b6f6b4274bcfaabdfa24c375069d48d,2.7543,2.2861,0.000128,0.0000,1110,0.056757,0.000352,49,63
0x034c9813ee46923d4ce8449ef56dc2081e6b75a1,2.3171,1.8863,3.827633,0.0000,1335,0.353558,8.868819,59,472
0xc564077664fdc85e98a94d762d48b21931841aea,2.6924,2.3155,0.005712,0.0000,2737,0.846182,0.015378,112,2316
0xec38e7cad253b0ec17055ffaebd96dda6263acff,2.8758,2.3869,0.000644,0.0000,1810,0.165746,0.001852,142,300
0x5c94565b1d83230d62649ffe8fef08c755251853,2.7591,2.2900,0.001603,0.0000,2986,0.254856,0.004423,356,761
0xa3b9fe8647aa9d7009b9a7ad1d8d4a2381994efa,2.8175,2.3385,0.002569,0.0000,1529,0.092217,0.007239,76,141
0x3dda19efc6d01613aa2d9e2abc221eae60f745b5,0.0000,0.0000,0.000000,0.0000,110,0.218182,0.008936,18,24
0x3ac70bafb128345e60c1253feefdeb4b136ab61e,0.0000,0.0000,0.000000,0.0000,1612,0.517370,0.010833,163,834
0x7499202f9781791890a2238e5abcc47b799a184a,0.0000,0.0000,0.000000,0.0000,1597,0.041954,0.287742,22,67
0x5a5e6f6ffe2f9accb2cce2d3fa72075e9f3157ff,0.0000,0.0000,0.000000,0.0000,1157,0.044944,0.002184,18,52
0x6df2fa6fa691445ad01c4da7a99d122ed3742fa5,0.0000,0.0000,0.000000,0.0000,948,0.139241,0.003022,36,132
0x785b0176e4b01b0ed6525d72f55e383f44c19e44,3.7138,2.4140,0.003383,0.0000,1884,0.305732,0.012565,163,576
0xbcecf3e57a8123163c56e0657a1027ce93343189,5.2063,3.4523,4.905469,0.0000,1580,0.092405,25.539370,60,146
0x812f1f434fae0346764687e6069e8176c8601991,1172.0165,0.5860,0.000001,0.0000,1708,0.211358,0.001150,65,361
0x73f8ca0b78a9ca7b8f8f02e399673530ca1a48f1,0.0000,0.0000,0.000000,0.0000,264,0.132576,0.039501,19,35
0xf7ae063de5ef4bcbb98b2bd27afb66c59d885fc0,2.0847,1.3551,0.000568,0.0000,2975,0.552269,0.001183,436,1643
0xdde9c12718217f792228ac1ce4c4a04a92b15735,0.0000,0.0000,0.000000,0.0000,1381,0.330920,0.003596,69,457
0x9a0a2a23309a5425c7b57728962250149390f859,4.9146,4.2265,0.000244,0.0000,420,0.454762,0.001200,47,191
0x73b866adb91b47731d9e734b05c13b889ddeda20,0.0000,0.0000,0.000000,0.0000,122,0.180328,0.001238,10,22
0x9552c6d099bf33e5556a57508ae0b3c151e93a53,3.1060,2.5780,0.000642,0.0000,1767,0.778155,0.001995,292,1375
0xc5327054b7ac55907b593a95fad73a5092ababd8,1.4439,1.1472,0.002627,0.0000,2017,0.375310,0.003793,139,757
0xaa39a1dd9cea53c5dcf4e580f766db800b23d89e,5.3504,4.6013,1.697902,0.0000,1493,0.037508,9.084408,18,56
0xd70ad9c99996e46c11e018cb6f7e19c00b592359,3.2087,2.6633,0.001605,0.0000,2394,0.070593,0.005150,88,169
0xc14955aeb70e1a73639e0fd4e30b853346888d1b,3.1725,2.6332,0.000336,0.0000,1147,0.149085,0.001066,91,171
0xd8d009b3e66f10819fd9a7f139f0ebcd75d2d94e,0.0000,0.0000,0.000000,0.0000,222,0.081081,0.362406,8,18
0x23ef8eafa7bc16e302b6590810e005377cda0a90,0.0000,0.0000,0.000000,0.0000,1486,0.610363,0.001243,253,907
0x42814cfb08b3a1f9fedd618d35e4e2a156b4488b,3.1721,2.6328,0.000639,0.0000,1831,2.560350,0.002026,823,4688
0xe4c5fc79e45cc93909c792cfda684284c256dca6,0.0000,0.0000,0.000000,0.0000,213,0.028169,0.543601,5,6
0x8af67d762b22342b0d6e9ddc82c752d12c7e5bfe,3.7806,3.2514,41.722239,0.0000,1182,0.039763,157.736801,14,47
0x4accf72dd1c7b1d46a0e600b02836ac501bc1163,3.9922,3.4333,42.687019,0.0000,1182,0.038071,170.414145,13,45
0x6f39e391640eaeaad3993c45ed2c6acb2d030bc0,0.9058,0.7926,0.002391,0.0000,1911,0.108844,0.002165,58,208
0x6329dae6f0075413d682219b6550c2543d0fdfec,0.8895,0.7662,0.002983,0.0000,1497,0.079492,0.002654,35,119
0x2f83c84d36cb8139e4e5d55248d6255c508aaced,14.6779,12.6230,28.485162,0.0000,1413,0.161359,418.102671,30,228
0x61e31c0e51294ad57504e2adf2051d80ffb36978,2.4021,1.9697,7.300445,0.0000,1209,0.038048,17.536467,15,46
0x002aea16059a7d4bef638a03b61a9e80ef07e745,7.9908,6.5525,0.524605,0.0000,1538,0.102731,4.192033,49,158
0x8944a4d1c714a25fa540de2af62a26c72317dab4,4.9371,4.0978,0.000320,0.0000,1156,0.067474,0.001580,55,78
0x49fc728dfa93778294370cb7c15154b1eb9476ee,3.2038,2.6592,0.000956,0.0000,1021,0.081293,0.003061,54,83
0xf82b3a0cd76ef3dcfaf772c27b2a39f1e1915494,3.2585,2.7046,0.000320,0.0000,1427,0.236861,0.001041,178,338
0xdbbfdd1329452c7db8d93919f612942f619ed733,3.9895,3.3113,0.830109,0.0000,1650,0.119394,3.311694,74,197
0xa36a7018e3cc835faff44b0f8568cd5b2324866d,0.0000,0.0000,0.000000,0.0000,928,0.016164,0.104465,9,15
0xc6cfaba87137f6bb41d2d83933ca5e861a8aed49,1.2009,1.0328,0.072093,0.0000,1812,0.726269,0.086579,137,1316
0x52957c5b987b9f43d826ec6cccc1f4a8e75e81c6,2.5955,2.1740,80.960594,0.0000,1755,0.068376,210.129301,19,120
0x35c71481162140a17a36bbcac7eabf8f60fa28da,3.4616,2.8731,0.000128,0.0000,1178,0.053480,0.000443,41,63
0xc58b7b85484e888785a9deda45cce197cc9d374c,4.8777,4.1948,1.025132,0.0000,1490,0.055705,5.000283,14,83
0x8f55af387183855a432b61301c703a4584bc8b8d,4.4329,3.6673,1.651805,0.0000,773,0.122898,7.322235,16,95
0xa9ada8ccee57a704deb943001de4ab5ef78ae5be,5.9141,4.9087,3.817229,0.0000,1015,0.015764,22.575434,10,16
0x5708562fa763ff8da61397e79b342c7cf5231fd4,6.5257,5.6121,14.234297,0.0000,1632,0.090074,92.888955,17,147
0x39e394a090f8eb047541abf8c558ebe5a790766a,9.1750,7.8905,7.013630,0.0000,1355,0.039114,64.350156,14,53
0xe338b76a3ae4ce0cf13e1c2b126561f1bbefe66f,0.0000,0.0000,0.000000,0.0000,1708,0.188525,1.294932,32,322
0xef6017611aa9591897bc5619ac4bc25c8f510f61,7.9932,6.5561,2.665190,0.0000,1602,0.181024,21.303504,61,290
0xf8fe74eaa78d80579c04e1c48da5c50e446a0bf2,8.8206,7.5857,0.508974,0.0000,1276,0.017241,4.489438,8,22
0x6ff4a51af871f8cdc3c717d67220b914d12b6128,4.8823,4.1988,0.000625,0.0000,1565,0.088818,0.003049,26,139
0xc021c91c1d43bafa9be2ed952c2a46e43f03861c,0.0000,0.0000,0.000000,0.0000,543,0.134438,0.428409,16,73
0x67ff7f386c2577a4dc51f50548b7283cd0a6ae3f,6.1008,5.2467,0.283437,0.0000,892,0.007848,1.729207,5,7
0x7973d4a24748c9243a894e9de295f9099bc7adc8,0.0000,0.0000,0.000000,0.0000,1813,0.480419,1.808188,168,871
0xaa24d0ee83cb785be0a571692e516fa62ba43ef3,9.1126,7.8222,0.618143,0.0000,1692,0.150118,5.632871,72,254
0x997270fedd8a880dcfb8f923be25606c715e5185,5.6670,4.3993,0.223151,0.0000,1647,0.048573,1.264586,27,80
0x4e248177e428b97b1462a2056a8000c58c4dae05,3.8059,3.2731,8.682013,0.0000,2431,2.202797,33.042960,127,5355
0x583b6b1fd60fa7ed7bcde5e275153e0e25849a71,0.0000,0.0000,0.000000,0.0000,1332,0.014264,100.263311,5,19
0xe0dc7eb4b81877b12d2e62e6a8a9e64c2ed5a607,10.1700,6.6105,0.729585,0.0000,2819,0.053565,7.419859,26,151
0x9c8aaa8d0d6b0e6d8345a46c53fb74a30027a636,3.8810,3.3377,0.903141,0.0000,1364,0.055718,3.505132,14,76
0xec18587d2e93563b7914a1fb34ac90c32fa7b57f,0.0000,0.0000,0.000000,0.0000,1826,0.113363,0.028478,39,207
0x5842e1e0c21d5af35f0cfcd4dc8044d8b415dc53,5.9324,5.1019,1.425988,0.0000,1114,0.039497,8.459559,9,44
0xee61f6c495c40afe59a656802fdb5d66020a22a6,4.4265,3.7616,5.617470,0.0000,1570,0.231210,24.865468,121,363
0xa44ab9ba1d8e4167f5a4a383e483e958b3adfe31,3.7908,3.2601,11.146621,0.0000,718,0.164345,42.254248,23,118
0xbfccc8fb694da7394367f6470aecb35bb827ec92,4.9970,4.2974,0.378035,0.0000,1405,0.028470,1.889023,14,40
0x3bd856465321ead1605286938493169e9c9011cf,2102.5180,1808.1655,0.000001,0.0000,2593,0.394138,0.001759,221,1022
0xe358810dc0b877b002e8e92e3c5f8bfc16ecfcc9,4.3293,3.7232,11.810232,0.0000,1446,0.173582,51.130179,39,251
0x16ecca3e37c193d43c84d93b9f371cbf7259bf5f,1.9174,1.6610,36.572508,0.0000,1554,0.038610,70.124022,16,60
0xf867ddf6b1edd381905fc30471ea310c8af3e511,5.2501,4.5151,32.582555,0.0000,1347,0.013363,171.063024,7,18
0x7b5aced7e1dde44808c2f6c3b454df90b54b32dd,3.8147,3.1662,16.171466,0.0000,646,0.086687,61.689683,12,56
0xb2aa4a5df3641d42e72d7f07a40292794dfd07a0,0.0000,0.0000,0.000000,0.0000,1514,6.605020,0.001166,151,10000
0x30e48b2d213d9890909b6d5b397a08d7bed498f5,2.7908,2.3164,0.000638,0.0000,1209,0.230769,0.001781,134,279
0xfdecd5ab35236b0350f55e2e7f46de6bb72ec5b6,2.7710,2.2999,0.000638,0.0000,1454,0.246905,0.001768,169,359
0xa069aeaac3bd4ae34e583d352710016f81f61c0f,0.0000,0.0000,0.000000,0.0000,139,0.661871,0.155040,37,92
0x059eeedfe126ff4c918da928a33826def7402744,2.8173,2.3384,0.001915,0.0000,1845,0.604878,0.005396,283,1116
0xddc2ae825591a5a15795d74765581de86c257a5e,4.9682,4.1013,7.260791,0.0000,708,0.122881,36.073082,19,87
0x7b51fc83c56ac3303fa2fe7ff565b96332a3f528,3.7881,3.1798,6.345088,0.0000,1470,0.049660,24.036110,22,73
0x05c5ca0b31eb6bceff8ab5ce508a81b129fd6af1,0.0000,0.0000,0.000000,0.0000,320,0.025000,0.003401,7,8
0xc15ef413e4894a2c3c3b37a77ed5e9b54c23665e,5.7369,4.5953,0.402486,0.0000,1824,0.072368,2.309024,33,132
0x783a69f2c22766476c00ca33d3041b24b110f557,5.3168,4.4129,0.309095,0.0000,563,0.101243,1.643398,21,57
0x190fb3b4118e5633820184fe9217049a88f07fcf,0.0000,0.0000,0.000000,0.0000,1157,0.936906,0.002540,302,1084
0xa0025c9f452fba353f14374555072c020c6aba1e,3.7877,3.2688,0.330664,0.0000,1689,0.028419,1.252464,20,48
0x0d78cf8b8723a4390f7bf261f94cfba2fe221f52,1.2065,1.0553,0.351133,0.0000,1966,0.065107,0.423638,44,128
0x4d2adf2f8a4ab323b6d4d5cc49f651ecd9aea54a,3.6335,2.7316,0.063944,0.0000,1953,0.877112,0.232339,166,1713
0x5164553eaae53487e2c48030b45142529e17efa8,2.7290,2.2650,0.000639,0.0000,2666,0.042386,0.001743,79,113
0x9349738c1491d4dddfdddc3a4cb0e3e709934c63,2.7368,2.2715,0.000160,0.0000,1350,0.051852,0.000437,45,70
0xa895042fc5beb8e99f64968100e5c5f11b316da2,3.5668,3.0675,0.587286,0.0000,1646,0.404010,2.094743,149,665
0x73165a7bf621f466c63f6a0c8f08e969772c2a6d,115.1361,20.5748,0.000032,0.0000,2825,0.591150,0.003661,450,1670
0x3532937f79fd2779d4c7e0df17996a963a3db76b,0.0000,0.0000,0.000000,0.0000,185,0.232432,0.001715,15,43
0x77c1e68d6ad3f8893c1481543e8d125c4d4abba5,2.4379,2.0234,0.000817,0.0000,1319,0.136467,0.001992,99,180
0x645580ccc25dbe305d9c981254cac2c815af4226,0.0000,0.0000,0.000000,0.0000,1930,0.070466,2.021258,51,136
0x14be64ecdd3c28a46f84c40b1c7d8c314f96f182,0.0000,0.0000,0.000000,0.0000,173,2.687861,0.006087,66,465
0x85843b857c53df039ebbd3882c4ecdafcf06fff0,2.4329,2.0193,0.000959,0.0000,1532,0.065927,0.002334,70,101
0xe0f3b5f788ccbc1b100db71317bdd44596a839eb,2.4674,2.0480,0.001604,0.0000,1621,0.243060,0.003957,92,394
0x61b7456d4131940925ec561f2b480c46846317c1,2.0719,1.6990,0.010496,0.0000,1372,0.052478,0.021747,30,72
0x69785f96fb533c225967f860d5c8256f24520bc9,2.4024,1.9940,0.001285,0.0000,1254,0.035088,0.003086,28,44
0x51f343ab6acac725a4b1b91ee6de977f85ead803,2.5344,2.1035,0.000338,0.0000,1469,0.062628,0.000856,41,92
0x40eb1b27e917371a9b8a2af5e83a5a5e8071f7be,2.5115,2.0845,0.000160,0.0000,1140,0.250877,0.000401,148,286
0x2b17b6d50b5e67ef223043e6f885cfc54261f1a1,2.6794,2.2239,0.001606,0.0000,1698,0.469376,0.004303,212,797
0x1556549cb1337419ad5bb60ef0ec1b2629b8c031,2.3975,2.0619,0.000160,0.0000,1443,0.050589,0.000383,41,73
0x8d94f57f7f7b84a3a1f89da7f1ff00f013327496,0.0000,0.0000,0.000000,0.0000,738,0.182927,0.011924,42,135
0xba01430a43496df98956e42aab08eb85ca107bb1,0.7729,0.6763,0.003447,0.0000,1632,0.267770,0.002664,154,437
0x2e3e22f9f4d2de3dbdee9cbf350e22afb1c1d6b9,2.5486,2.1154,0.000641,0.0000,1842,0.385993,0.001634,191,711
0xb6e362900b7113f246a7e1c17e9746b3b9c079db,1.3453,1.0359,0.007229,0.0000,1789,0.047513,0.009725,42,85
0xaef3183c2ae943bde2b9c03311685ca5622aeaf2,2.5335,2.1788,0.289775,0.0000,174,0.574713,0.734144,16,100
0xcedf17dfafa947cd0e205fe2a3a183cf2fb3a0bc,7.0318,6.0473,3.841700,0.0000,2773,1.064912,27.013957,318,2953
0xbf707bffc06bc0c71a996ac0b7a9d23f02cf0b66,2.6782,2.2229,0.000495,0.0000,1163,0.074807,0.001325,44,87
0x33db058d8fba7038ba5553b143ee722c05bee01e,0.0000,0.0000,0.000000,0.0000,207,0.492754,0.008139,36,102
0x1195ba0ac42223a19ac7206047d87ae0726b3548,1.2310,1.0349,0.198174,0.0000,1973,0.039027,0.243944,25,77
0x215c00f3fc65efcca48d0376f73090c53fd491ae,1.1896,1.0409,0.103975,0.0000,1731,0.013865,0.123692,11,24
0xc163041d404e7657530491577665e40da84c9bd7,0.0000,0.0000,0.000000,0.0000,1025,0.052683,0.053772,15,54
0x08ecb066f7e2ef9190727619a41b5119ac3a8f54,0.0000,0.0000,0.000000,0.0000,515,0.089320,0.005261,10,46
0x9b139a91cf41659ed7a5e5c08eb45a2fc9db607f,1.0946,0.9085,0.000300,0.0000,1108,0.033394,0.000328,22,37
0x802d5eb9932297775460ba2ba90d339938fff417,0.0000,0.0000,0.000000,0.0000,1412,0.157224,0.010046,93,222
0x048c75ab7611e2528b3856e2b8ca1d68281ebc57,0.0000,0.0000,0.000000,0.0000,1436,0.055014,0.100036,31,79
0xf3b92bd93ba2c595a096343fda42917bf1ec1f2f,0.0000,0.0000,0.000000,0.0000,266,0.206767,0.005004,30,55
0x794f2331f69f9d276a3a006953669cd2fc23ab92,3.4640,2.9188,1.101736,0.0000,1520,0.242105,3.816432,98,368
0x8d94453a7683b8a11adbc780016f6a0abb9d4d9e,1.2277,1.0634,0.045256,0.0000,1559,0.026940,0.055560,23,42
0x722d563f846964e2aeac29ece2e124cbfbca1475,3.5312,3.0368,13.279425,0.0000,2276,0.044376,46.892328,22,101
0x0be5149120375a4b5ba59352d55173c9b0283c3d,2.7566,2.3707,0.000422,0.0000,2976,0.830981,0.001163,435,2473
